__id__,__ai_agent_last_answer_type__,__ai_agent_rating__,__ai_agent_rating_remark__,__ai_agent_resolution_state__,__ai_agent_source_title__,__ai_agent_source_type__,__ai_agent_content_sources_total_count__,__ai_agent_content_sources_type__,__ai_agent_content_sources_content_sources_content_type__,__ai_agent_content_sources_content_sources_locale__,__ai_agent_content_sources_content_sources_title__,__ai_agent_content_sources_content_sources_url__,__ai_agent_content_sources_content_sources__
207403600612618,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,7,content_source.list,article,en,Getting started on Nourish: A set-up guide for Superusers,/fin-ai-agent/content?content=article&id=286983,NULL
207403600612618,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,7,content_source.list,article,en,Camascope Remote Monitoring Integration,/fin-ai-agent/content?content=article&id=287199,NULL
207403600612618,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,7,content_source.list,article,en,Docobo Remote Monitoring Integration,/fin-ai-agent/content?content=article&id=287202,NULL
207403600612618,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,7,content_source.list,article,en,Ally Integration (Acoustic Monitoring) 👂,/fin-ai-agent/content?content=article&id=287218,NULL
207403600612618,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,7,content_source.list,article,en,Whzan Integration👨‍⚕️,/fin-ai-agent/content?content=article&id=287226,NULL
207403600612618,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,7,content_source.list,article,en,Updates to Interactions - 2022,/fin-ai-agent/content?content=article&id=287253,NULL
207403600612618,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,7,content_source.list,article,en,Bowel Warnings (3 days),/fin-ai-agent/content?content=article&id=327981,NULL
207403600600945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600604635,ai_answer,NULL,NULL,assumed_resolution,Default answer (new),workflow,4,content_source.list,article,en,Creating & Assigning Appointment Tasks,/fin-ai-agent/content?content=article&id=224007,NULL
207403600604635,ai_answer,NULL,NULL,assumed_resolution,Default answer (new),workflow,4,content_source.list,article,en,Building a Client's Schedule,/fin-ai-agent/content?content=article&id=265498,NULL
207403600604635,ai_answer,NULL,NULL,assumed_resolution,Default answer (new),workflow,4,content_source.list,article,en,How to Create a One-Off Appointment on the Roster,/fin-ai-agent/content?content=article&id=268799,NULL
207403600604635,ai_answer,NULL,NULL,assumed_resolution,Default answer (new),workflow,4,content_source.list,article,en,Notes Sync from Nourish Rostering,/fin-ai-agent/content?content=article&id=287164,NULL
207403600611494,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Transfer of Care Pathway,/fin-ai-agent/content?content=article&id=287200,NULL
207403600611494,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Admission Pathway,/fin-ai-agent/content?content=article&id=287201,NULL
207403600599657,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,2,content_source.list,article,en,Time Off Schemes & Types,/fin-ai-agent/content?content=article&id=226023,NULL
207403600599657,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,2,content_source.list,article,en,Time Off - Day-to-Day Management,/fin-ai-agent/content?content=article&id=227461,NULL
207403600606053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600599909,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,2,content_source.list,article,en,"Mobile App – Authentication, Setup, and Revoking Access",/fin-ai-agent/content?content=article&id=224014,NULL
207403600599909,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,2,content_source.list,article,en,Device Management,/fin-ai-agent/content?content=article&id=287238,NULL
207403600613352,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,2,content_source.list,article,en,Rescheduling - How to make an interaction appear again after a set time,/fin-ai-agent/content?content=article&id=287327,NULL
207403600613352,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,2,content_source.list,article,en,Setting up a Schedule for an Interaction,/fin-ai-agent/content?content=article&id=287330,NULL
207403600593504,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,2,content_source.list,article,en,Time Off Functionality on the Mobile App,/fin-ai-agent/content?content=article&id=227459,NULL
207403600593504,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,2,content_source.list,article,en,Sending an Email from Nourish Rostering,/fin-ai-agent/content?content=article&id=235690,NULL
207403600610299,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,5,content_source.list,article,en,How to manage 'status' for people supported?,/fin-ai-agent/content?content=article&id=287173,NULL
207403600610299,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,5,content_source.list,article,en,How to view the Care Plan of an Archived Resident / Service User,/fin-ai-agent/content?content=article&id=287307,NULL
207403600610299,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,5,content_source.list,article,en,Data Retention Report,/fin-ai-agent/content?content=article&id=287391,NULL
207403600610299,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,5,content_source.list,article,en,Transferring care to another service within your organisation,/fin-ai-agent/content?content=article&id=312226,NULL
207403600606470,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,2,content_source.list,article,en,2025 Product Releases,/fin-ai-agent/content?content=article&id=372270,NULL
207403600606470,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,2,content_source.list,article,en,Domain Name Change and Email Address Update - Technical Support Guide,/fin-ai-agent/content?content=article&id=400844,NULL
207403600604826,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Admission Pathway,/fin-ai-agent/content?content=article&id=287201,NULL
207403600604826,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Device Management,/fin-ai-agent/content?content=article&id=287238,NULL
207403600615284,ai_answer,NULL,NULL,assumed_resolution,Default answer (new),workflow,4,content_source.list,article,en,Time Off Schemes & Types,/fin-ai-agent/content?content=article&id=226023,NULL
207403600615284,ai_answer,NULL,NULL,assumed_resolution,Default answer (new),workflow,4,content_source.list,article,en,Assigning a Time Off Scheme,/fin-ai-agent/content?content=article&id=227454,NULL
207403600615284,ai_answer,NULL,NULL,assumed_resolution,Default answer (new),workflow,4,content_source.list,article,en,Time Off - Day-to-Day Management,/fin-ai-agent/content?content=article&id=227461,NULL
207403600615284,ai_answer,NULL,NULL,assumed_resolution,Default answer (new),workflow,4,content_source.list,article,en,Time Off Management FAQs,/fin-ai-agent/content?content=article&id=287567,NULL
207403600606389,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,article,en,Getting Started (Deputy Manager),/fin-ai-agent/content?content=article&id=287242,NULL
207403600606389,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,article,en,Reporting - How to create a report from the interactions on the Timeline,/fin-ai-agent/content?content=article&id=287312,NULL
207403600606389,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,article,en,Data Retention Report,/fin-ai-agent/content?content=article&id=287391,NULL
207403600606389,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,article,en,2025 Product Releases,/fin-ai-agent/content?content=article&id=372297,NULL
207403600606389,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,content_snippet,en,How do I add a new service?,/fin-ai-agent/content?content=content_snippet&id=75213,NULL
207403600606389,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,content_snippet,en,Why are some of our services not showing on the dashboard?,/fin-ai-agent/content?content=content_snippet&id=76243,NULL
207403600605956,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,1,content_source.list,article,en,How to edit a daily record / interaction on the timeline,/fin-ai-agent/content?content=article&id=287303,NULL
207403600607656,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Care Type & Link to Library,/fin-ai-agent/content?content=article&id=287271,NULL
207403600607656,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,How do Assessments Work?,/fin-ai-agent/content?content=article&id=287277,NULL
207403600611714,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,article,en,Admission Pathway,/fin-ai-agent/content?content=article&id=287201,NULL
207403600611714,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,article,en,How do Assessments Work?,/fin-ai-agent/content?content=article&id=287277,NULL
207403600611714,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,article,en,Recording Critical Information,/fin-ai-agent/content?content=article&id=287285,NULL
207403600611714,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,custom_answer,en,Removing a duplicated client / resident profile,/fin-ai-agent/custom-answers/12611,NULL
207403600611714,ai_answer,NULL,NULL,assumed_resolution,Fin AI Test,workflow,6,content_source.list,custom_answer,en,Updating Abilities,/fin-ai-agent/custom-answers/12959,NULL
207403600607463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600611984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600608355,ai_answer,NULL,NULL,confirmed_resolution,Fin AI Test,workflow,4,content_source.list,article,en,Auto Lock App,/fin-ai-agent/content?content=article&id=287204,NULL
207403600608355,ai_answer,NULL,NULL,confirmed_resolution,Fin AI Test,workflow,4,content_source.list,article,en,Device Management,/fin-ai-agent/content?content=article&id=287238,NULL
207403600608355,ai_answer,NULL,NULL,confirmed_resolution,Fin AI Test,workflow,4,content_source.list,article,en,How to log in to Nourish using Microsoft credentials (OAuth),/fin-ai-agent/content?content=article&id=382905,NULL
207403600608355,ai_answer,NULL,NULL,confirmed_resolution,Fin AI Test,workflow,4,content_source.list,article,en,Nourish Notifier App,/fin-ai-agent/content?content=article&id=402454,NULL
207403600606895,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,5,content_source.list,article,en,Device Management,/fin-ai-agent/content?content=article&id=287238,NULL
207403600606895,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,5,content_source.list,article,en,How to Create a New Role,/fin-ai-agent/content?content=article&id=287297,NULL
207403600606895,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,5,content_source.list,article,en,Setting up Roles,/fin-ai-agent/content?content=article&id=287302,NULL
207403600606895,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,5,content_source.list,article,en,Permissions to access timelines,/fin-ai-agent/content?content=article&id=287310,NULL
207403600606895,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,5,content_source.list,article,en,How to reset / set a new password for staff,/fin-ai-agent/content?content=article&id=287337,NULL
207403600597926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600607931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600600604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600605542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600594024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600615066,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Device Management,/fin-ai-agent/content?content=article&id=287238,NULL
207403600615066,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Common issues that relate to Wifi in the organisation (app),/fin-ai-agent/content?content=article&id=287316,NULL
207403600602511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600599914,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Admission Pathway,/fin-ai-agent/content?content=article&id=287201,NULL
207403600599914,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Updates to Interactions - 2022,/fin-ai-agent/content?content=article&id=287253,NULL
207403600616893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600616147,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Getting started on Nourish: A set-up guide for Superusers,/fin-ai-agent/content?content=article&id=286983,NULL
207403600616147,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Care Type & Link to Library,/fin-ai-agent/content?content=article&id=287271,NULL
207403600606813,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Skin Integrity & Wound Management,/fin-ai-agent/content?content=article&id=287193,NULL
207403600606813,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Managing skin & wound concerns that require attention via the Critical Information Page,/fin-ai-agent/content?content=article&id=389511,NULL
207403600616449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600025173,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600598687,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,2025 Product Releases,/fin-ai-agent/content?content=article&id=372297,NULL
207403600598687,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Managing skin & wound concerns that require attention via the Critical Information Page,/fin-ai-agent/content?content=article&id=389511,NULL
207403600599388,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,5,content_source.list,article,en,How to Schedule Care Plan Reviews,/fin-ai-agent/content?content=article&id=287209,NULL
207403600599388,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,5,content_source.list,article,en,Care Type & Link to Library,/fin-ai-agent/content?content=article&id=287271,NULL
207403600599388,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,5,content_source.list,article,en,How do Assessments Work?,/fin-ai-agent/content?content=article&id=287277,NULL
207403600599388,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,5,content_source.list,article,en,How to change the time of an interaction,/fin-ai-agent/content?content=article&id=287323,NULL
207403600599388,ai_answer,NULL,NULL,routed_to_team,Default answer (new),workflow,5,content_source.list,article,en,Setting up a Schedule for an Interaction,/fin-ai-agent/content?content=article&id=287330,NULL
207403600594745,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Speech to text (App),/fin-ai-agent/content?content=article&id=287268,NULL
207403600594745,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Libraries - What are they?,/fin-ai-agent/content?content=article&id=287276,NULL
207403600601643,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Device Management,/fin-ai-agent/content?content=article&id=287238,NULL
207403600601643,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,How do I add a Profile Photo for a Resident / Service User,/fin-ai-agent/content?content=article&id=287314,NULL
207403600606855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600606619,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,3,content_source.list,article,en,How to Save an interaction for Later,/fin-ai-agent/content?content=article&id=287266,NULL
207403600606619,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,3,content_source.list,article,en,Care Type & Link to Library,/fin-ai-agent/content?content=article&id=287271,NULL
207403600606619,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,3,content_source.list,article,en,How to change the time of an interaction,/fin-ai-agent/content?content=article&id=287323,NULL
207403600610286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600597187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600596773,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600602119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600268217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600122982,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600513049,ai_answer,NULL,NULL,routed_to_team,Fin AI Test,workflow,2,content_source.list,article,en,Edit after close privilege,/fin-ai-agent/content?content=article&id=287267,NULL
207403600077980,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600068147,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600105164,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600034019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600096153,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Resident / Person Transfer,/fin-ai-agent/custom-answers/12955,NULL
207403600070613,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600095085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600091651,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600077377,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600029527,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600098621,NULL,NULL,NULL,NULL,Nourish Fin,profile,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600066662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600083529,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600104645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600089006,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600107018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600029076,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600088102,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600053207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600055680,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600112451,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Archiving/Suspending a Resident/Person,/fin-ai-agent/custom-answers/12610,NULL
207403600033048,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600110553,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600087474,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600031224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600024408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600050454,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600102921,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Ordering New Devices,/fin-ai-agent/custom-answers/12948,NULL
207403600114913,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Cannot add Circle of Care / Family,/fin-ai-agent/custom-answers/12967,NULL
207403600025846,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Updating Clinical History & Medical Condition,/fin-ai-agent/custom-answers/12961,NULL
207403600033523,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600112724,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600033059,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Archiving/Suspending a Resident/Person,/fin-ai-agent/custom-answers/12610,NULL
207403600110075,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600070167,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Updating Allergies & Intolerances,/fin-ai-agent/custom-answers/12957,NULL
207403600033021,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Setting Up Family Portal,/fin-ai-agent/custom-answers/12979,NULL
207403600034434,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600071617,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600032540,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600033756,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600114182,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600097476,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600115301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600103779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600033955,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600086759,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600035758,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600106540,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600092788,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600034567,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600102155,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600030735,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600024271,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Updating Clinical History & Medical Condition,/fin-ai-agent/custom-answers/12961,NULL
207403600028253,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600071631,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600092790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600012627,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Updating Allergies & Intolerances,/fin-ai-agent/custom-answers/12957,NULL
207403600102632,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600030391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600017890,custom_answer,NULL,NULL,routed_to_team,Nourish Fin,profile,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600048783,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600053522,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600060125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600051706,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600028395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600028392,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600095911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600029467,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600073340,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600018968,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600093043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600031052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600092431,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600035218,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600074009,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Archiving/Suspending a Resident/Person,/fin-ai-agent/custom-answers/12610,NULL
207403600035733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
