id,type_of_care,provider_id,location_id,capacity,region,town,postcode,target_capacity,incident_rate_target,name,slug,organisation_id,organisation,base_url,created_at,updated_at,combined_id,PoolName,SchemaName
30021,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,Wortley Lodge,wortley-lodge,13400,Saffron Care Homes,https://org.nourishcare.co.uk/saffron-care-homes+wortley-lodge#,2024-01-09 22:57:27.3640000 +00:00,2024-01-09 22:57:27.3640000 +00:00,prod-30021,Prod2,prod
28702,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,(ZZ) Mary Rush Supported Living,zz-mary-rush-supported-living,14060,Mary Rush Care,https://org.nourishcare.co.uk/mary-rush-care+zz-mary-rush-supported-living#,2023-12-20 23:40:42.3880000 +00:00,2024-01-25 20:51:32.8970000 +00:00,prod-28702,Prod2,prod
35437,NULL,NULL,NULL,1,NULL,NULL,CV5 7BB,NULL,NULL,Alex Clarke,alex-clarke,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+alex-clarke#,2024-03-07 09:56:18.9910000 +00:00,2024-11-18 13:34:48.0770000 +00:00,prod-35437,Prod2,prod
48009,NULL,NULL,NULL,NULL,NULL,NULL,PL15 8BU,NULL,NULL,Launceston,launceston,28250,Complete Care & Support,https://org.nourishcare.co.uk/complete-care-support+launceston#,2024-11-27 10:35:49.1160000 +00:00,2024-11-27 11:37:11.8700000 +00:00,prod-48009,Prod2,prod
18934,NULL,NULL,NULL,5,South East England,Alton,GU34 2ND,NULL,NULL,Jasmine House,jasmine-house,8483,Mysa Care,https://org.nourishcare.co.uk/mysa-care+jasmine-house#,2023-03-15 15:02:34.8620000 +00:00,2024-02-29 16:42:19.4180000 +00:00,prod-18934,Prod2,prod
34280,NULL,NULL,NULL,NULL,NULL,NULL,BS32 4JT,NULL,NULL,South Gloucestershire,south-gloucestershire,17756,Blakehill Healthcare,https://org.nourishcare.co.uk/blakehill-healthcare+south-gloucestershire#,2024-02-22 19:06:23.0980000 +00:00,2024-03-05 09:25:25.9090000 +00:00,prod-34280,Prod2,prod
42165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NC hatszzprestige,nc-hatszzprestige,23828,Hatszz Prestige Care Limited,https://org.nourishcare.co.uk/hatszz-prestige-care-limited+nc-hatszzprestige#,2024-06-26 10:48:08.3530000 +00:00,2024-07-03 08:07:15.2380000 +00:00,prod-42165,Prod2,prod
47476,NULL,NULL,NULL,11,NULL,NULL,CR7 8PG,NULL,NULL,19 Burlington road,19-burlington-road,27689,Care Connexions UK Limited,https://org.nourishcare.co.uk/care-connexions-uk-limited+19-burlington-road#,2024-10-02 15:59:41.0240000 +00:00,2024-11-18 17:42:22.8070000 +00:00,prod-47476,Prod2,prod
48148,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,Brett Vale Residential Home,brett-vale-residential-home,28320,Saturn Healthcare,https://org.nourishcare.co.uk/saturn-healthcare+brett-vale-residential-home#,2024-12-03 14:05:07.3830000 +00:00,2024-12-03 14:05:07.3830000 +00:00,prod-48148,Prod2,prod
46059,NULL,NULL,NULL,NULL,NULL,NULL,LE4 1BY,NULL,NULL,daystarcare - NC,daystarcare-nc,26732,Day Star Care Services,https://org.nourishcare.co.uk/day-star-care-services+daystarcare-nc#,2024-08-15 08:47:07.1710000 +00:00,2024-08-15 08:53:04.7270000 +00:00,prod-46059,Prod2,prod
46324,NULL,NULL,NULL,NULL,NULL,NULL,G41 2NQ,NULL,NULL,urbanyp -NC,urbanyp-nc,26931,Urban Community Project,https://org.nourishcare.co.uk/urban-community-project+urbanyp-nc#,2024-08-20 11:38:13.8420000 +00:00,2024-08-20 12:55:37.6670000 +00:00,prod-46324,Prod2,prod
47694,NULL,NULL,NULL,NULL,NULL,NULL,KY16 8NJ,NULL,NULL,bluestar-nc,bluestar-nc,27889,Blue Star St Andrews Ltd,https://org.nourishcare.co.uk/blue-star-st-andrews-ltd+bluestar-nc#,2024-10-28 09:46:09.1260000 +00:00,2024-12-02 09:27:43.4980000 +00:00,prod-47694,Prod2,prod
32205,NULL,NULL,NULL,0,NULL,NULL,IG11 7BZ,NULL,NULL,Colchester – CO1,colchester-co1,16502,Chinite Home Care,https://org.nourishcare.co.uk/chinite-home-care+colchester-co1#,2024-02-01 14:36:02.6680000 +00:00,2024-02-08 10:29:38.6170000 +00:00,prod-32205,Prod2,prod
14578,NULL,NULL,NULL,NULL,Isle of Wight,Shanklin,PO37 6LS,NULL,NULL,Tile House,tile-house,4061,Island Healthcare,https://org.nourishcare.co.uk/island-healthcare+tile-house#,2022-09-07 18:19:09.8630000 +00:00,2023-11-28 00:46:16.1190000 +00:00,prod-14578,Prod2,prod
1061,domiciliary_care,1-102643088,NULL,NULL,Hampshire,Portsmouth,PO14 4NB,NULL,NULL,"Z - Abshot Road - DO NOT USE ",z-abshot-road-do-not-use,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-abshot-road-do-not-use#,2020-04-06 13:13:20.9610000 +00:00,2024-02-23 13:49:26.5030000 +00:00,prod-1061,Prod2,prod
26624,NULL,NULL,NULL,10,South,NULL,BH25 6EB,NULL,NULL,Sanctuary Supported Living (98 Old Milton Road),sanctuary-supported-living-98-old-milton-road,10695,Sanctuary Supported Living,https://org-static.nourishcare.co.uk/sanctuary-supported-living+sanctuary-supported-living-98-old-milton-road#,2023-11-10 12:18:55.1950000 +00:00,2024-04-16 14:15:36.7930000 +00:00,prod-26624,Prod2,prod
25552,NULL,NULL,NULL,17,Region E,Fulford,YO10 4HJ,NULL,NULL,Harlington House,harlington-house,11948,Milewood Healthcare Ltd,https://org.nourishcare.co.uk/milewood-healthcare-ltd+harlington-house#,2023-10-22 22:45:46.1620000 +00:00,2024-11-22 21:28:34.4030000 +00:00,prod-25552,Prod2,prod
11165,NULL,NULL,27 Lancot Drive			Dunstable	LU6 2AP,4,EASOXF,Dunstable,LU6 2AP,NULL,NULL,Dunstable 27 Lancot Drive,dunstable-27-lancot-drive,3236,Affinity,https://org.nourishcare.co.uk/affinity+dunstable-27-lancot-drive#,2022-06-08 09:03:37.0660000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11165,Prod2,prod
11573,NULL,NULL,NULL,NULL,EASCAM,Wyton,PE28 2AF,NULL,NULL,"zz - Cambs Cherry Meadows 3 ",zz-cambs-cherry-meadows-3,3236,Affinity,https://org.nourishcare.co.uk/affinity+zz-cambs-cherry-meadows-3#,2022-06-22 19:34:16.6260000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11573,Prod2,prod
11151,NULL,NULL,130 Lynwood			Folkestone	CT19 5DD,1,SOUKEW,Folkestone,CT19 5DD,NULL,NULL,Lynwood,lynwood,3236,Affinity,https://org.nourishcare.co.uk/affinity+lynwood#,2022-06-08 08:28:38.1080000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11151,Prod2,prod
34186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Freith,freith,14160,Brighter Living Care Ltd,https://org.nourishcare.co.uk/brighter-living-care-ltd+freith#,2024-02-21 17:22:58.3900000 +00:00,2024-10-15 16:21:20.0640000 +00:00,prod-34186,Prod2,prod
47708,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,Glamis Road House,glamis-road-house,15578,Safe Sanctuary Living Ltd,https://org.nourishcare.co.uk/safe-sanctuary-living-ltd+glamis-road-house#,2024-10-30 12:07:24.9060000 +00:00,2024-10-30 12:07:24.9060000 +00:00,prod-47708,Prod2,prod
47802,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,Blackburn Road,blackburn-road,13433,Active Assistance (UK) Group Ltd,https://org.nourishcare.co.uk/active-assistance-uk-group-ltd+blackburn-road#,2024-11-11 21:22:33.4300000 +00:00,2024-11-11 21:22:33.4300000 +00:00,prod-47802,Prod2,prod
22949,NULL,NULL,NULL,6,Specialist Services Lancashire,Preston,PR5 0RB,NULL,NULL,Oakview,oakview,10859,Future Directions Community Interest Company,https://org.nourishcare.co.uk/future-directions-community-interest-company+oakview#,2023-08-08 10:29:53.3860000 +00:00,2024-11-12 17:22:41.8150000 +00:00,prod-22949,Prod2,prod
47592,NULL,NULL,NULL,13,South,Bexhill-on-Sea,TN39 4AB,NULL,NULL,181a 181b London Road,181a-181b-london-road,10695,Sanctuary Supported Living,https://org-static.nourishcare.co.uk/sanctuary-supported-living+181a-181b-london-road#,2024-10-15 09:56:47.5610000 +00:00,2024-11-12 16:17:05.2470000 +00:00,prod-47592,Prod2,prod
10287,NULL,NULL,NULL,NULL,NORAIS,Shipley,BD18 3BZ,NULL,NULL,SSL - Selborne,ssl-selborne,3236,Affinity,https://org.nourishcare.co.uk/affinity+ssl-selborne#,2022-05-13 17:52:58.3890000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-10287,Prod2,prod
633,care_home,1-102642895,1-442480306,99,NULL,Surrey,KT14 6EY,99,NULL,ZZ- West Hall Care Home,zz-west-hall-care-home,120,Anchor,https://org.nourishcare.co.uk/anchor+zz-west-hall-care-home#,2019-04-15 10:48:35.1360000 +00:00,2024-06-04 20:44:47.8620000 +00:00,prod-633,Prod2,prod
42297,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,Springfield House Care Home,springfield-house-care-home,14258,Holly House Care Limited,https://org.nourishcare.co.uk/holly-house-care-limited+springfield-house-care-home#,2024-06-27 07:35:41.7080000 +00:00,2024-06-27 07:35:41.7080000 +00:00,prod-42297,Prod2,prod
36390,NULL,NULL,NULL,13,Yorkshire & The Humber,Barnsley,S70 5BE,NULL,NULL,Ariya House,ariya-house,19373,Ariya Neuro Care,https://org.nourishcare.co.uk/ariya-neuro-care+ariya-house#,2024-03-21 15:39:40.0970000 +00:00,2024-03-26 10:12:06.0990000 +00:00,prod-36390,Prod2,prod
37083,NULL,NULL,NULL,NULL,NULL,NULL,SS1 2PQ,NULL,NULL,South End,south-end,20033,Golden Keys Care Agency Ltd,https://org.nourishcare.co.uk/golden-keys-care-agency-ltd+south-end#,2024-04-10 11:15:58.5680000 +00:00,2024-04-22 10:34:02.0010000 +00:00,prod-37083,Prod2,prod
36768,NULL,NULL,NULL,NULL,NULL,NULL,M30 0WG,NULL,NULL,Salford Irlam,salford-irlam,19706,Ornate Healthcare,https://org.nourishcare.co.uk/ornate-healthcare+salford-irlam#,2024-04-03 08:16:59.9320000 +00:00,2024-04-10 13:23:11.6910000 +00:00,prod-36768,Prod2,prod
37122,NULL,NULL,NULL,NULL,NULL,NULL,SW16 6AB,NULL,NULL,NC globalhomecare,nc-globalhomecare,20100,Global Homecare Ltd,https://org.nourishcare.co.uk/global-homecare-ltd+nc-globalhomecare#,2024-04-10 15:10:23.8220000 +00:00,2024-04-15 13:06:42.5900000 +00:00,prod-37122,Prod2,prod
40054,NULL,NULL,NULL,50,London,Kenley,CR8 5LA,NULL,NULL,Hayes Court Nursing Home,hayes-court-nursing-home,22245,Hayes Court Nursing Home,https://org.nourishcare.co.uk/hayes-court-nursing-home+hayes-court-nursing-home#,2024-05-23 15:58:46.4410000 +00:00,2024-06-27 06:30:32.6840000 +00:00,prod-40054,Prod2,prod
47769,NULL,NULL,NULL,7,NULL,NULL,GL6 9AN,NULL,NULL,Dobson House,dobson-house,27925,Stroud Court Community Trust,https://org.nourishcare.co.uk/stroud-court-community-trust+dobson-house#,2024-11-05 10:37:44.3180000 +00:00,2024-12-11 08:06:02.4500000 +00:00,prod-47769,Prod2,prod
22967,NULL,NULL,NULL,6,Rochdale 1,Rochdale,OL12 9EG,NULL,NULL,Birch Lodge,birch-lodge,10859,Future Directions Community Interest Company,https://org.nourishcare.co.uk/future-directions-community-interest-company+birch-lodge#,2023-08-08 10:30:06.5850000 +00:00,2024-12-15 13:52:53.1610000 +00:00,prod-22967,Prod2,prod
24,care_home,1-101624999,1-123825907,NULL,Hampshire,"Romsey ",SO51 0JN,NULL,NULL,Greenview,greenviewrch,20,Greenview RCH,https://org.nourishcare.co.uk/greenview+greenviewrch#,2015-05-27 16:18:48.1890000 +00:00,2022-04-22 12:41:23.0470000 +00:00,prod-24,Prod2,prod
260,care_home,NULL,1-2057655403,17,Dorset,"Bournemouth ",BH11 9DS,NULL,NULL,April Court,aprilcourt,98,Tricuro Limited,https://org.nourishcare.co.uk/tricuro-limited+aprilcourt#,2018-01-09 09:53:52.7090000 +00:00,2022-10-26 10:00:19.3130000 +00:00,prod-260,Prod2,prod
421,domiciliary_care,NULL,NULL,NULL,NULL,NULL,BH21 1JS,NULL,NULL,Cyril Wood Court,cyril-wood-court,167,East Boro Housing Trust - Sheltered Housing,https://org.nourishcare.co.uk/east-boro-sheltered-housing+cyril-wood-court#,2018-07-30 10:16:56.3630000 +00:00,2022-04-22 14:48:20.9050000 +00:00,prod-421,Prod2,prod
425,domiciliary_care,NULL,NULL,NULL,"Dorset ",Wimborne,BH21 1JS,NULL,NULL,Chesil Flats,chesil-flats,168,East Boro Housing Trust - Weymouth C&S,https://org.nourishcare.co.uk/east-boro-weymouth-cands+chesil-flats#,2018-07-30 10:34:11.1630000 +00:00,2020-03-20 13:55:30.7460000 +00:00,prod-425,Prod2,prod
461,care_home,1-101651902,1-118672924,36,Cornwall,"Callington ",PL17 7EF,36,NULL,Chyvarhas,chyvarhas,148,Cornwall Care,https://org.nourishcare.co.uk/cornwall_care+chyvarhas#,2018-09-19 15:12:02.3820000 +00:00,2021-03-24 08:34:22.0570000 +00:00,prod-461,Prod2,prod
469,care_home,1-264256931,NULL,NULL,Dorset,"Ringwood ",BH24 3BN,NULL,NULL,Belle Vue Road,belle-vue-road,175,The Stable Family Home Trust,https://org.nourishcare.co.uk/stable-fht+belle-vue-road#,2018-09-24 12:25:57.8500000 +00:00,2022-09-22 12:27:29.9110000 +00:00,prod-469,Prod2,prod
44211,NULL,NULL,NULL,NULL,NULL,NULL,NR17 2LB,NULL,NULL,NC riseup,nc-riseup,25313,Riseup Healthcare Ltd,https://org.nourishcare.co.uk/riseup-healthcare-ltd+nc-riseup#,2024-07-24 13:02:06.4930000 +00:00,2024-07-30 08:02:10.2830000 +00:00,prod-44211,Prod2,prod
47512,NULL,NULL,NULL,NULL,NULL,NULL,GL51 6SX,NULL,NULL,Staverton,staverton,27722,Bramble Home Care,https://org.nourishcare.co.uk/bramble-home-care+staverton#,2024-10-03 13:24:14.9590000 +00:00,2024-11-21 09:45:52.6230000 +00:00,prod-47512,Prod2,prod
580,care_home,NULL,1-135058018,NULL,NULL,"Kinlet, Bewdle",x,NULL,NULL,"DO NOT USE Parkhouse ",parkhouse,153,Blackadder Corporation Limited,https://org.nourishcare.co.uk/blackadder+parkhouse#,2019-03-04 12:15:49.9220000 +00:00,2022-04-22 12:32:43.4060000 +00:00,prod-580,Prod2,prod
609,domiciliary_care,1-264256931,1-284608703,NULL,Dorset,Bournemouth,BH5 2BS,NULL,NULL,169 BVR,169-bvr,175,The Stable Family Home Trust,https://org.nourishcare.co.uk/stable-fht+169-bvr#,2019-04-05 13:09:21.8800000 +00:00,2022-07-18 05:47:19.2840000 +00:00,prod-609,Prod2,prod
26523,NULL,NULL,NULL,3,South East England,NULL,NULL,NULL,NULL,Lustrells Vale,lustrells-vale,860,Glenholme Group,https://org.nourishcare.co.uk/glenholme-group+lustrells-vale#,2023-11-09 13:25:45.8730000 +00:00,2023-11-09 13:25:45.8730000 +00:00,prod-26523,Prod2,prod
43492,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,Norbury crescent,norbury-crescent,24752,Young London Today,https://org.nourishcare.co.uk/young-london-today+norbury-crescent#,2024-07-12 11:10:43.5740000 +00:00,2024-07-12 11:10:43.5740000 +00:00,prod-43492,Prod2,prod
680,care_home,NULL,NULL,NULL,Cornwall,Penzance,TR20 9PN,NULL,NULL,Courtlands,courtlands,225,Courtlands Care Home,https://org.nourishcare.co.uk/courtlandscarehome+courtlands#,2019-05-23 09:28:49.3800000 +00:00,2020-03-20 13:33:12.2700000 +00:00,prod-680,Prod2,prod
694,care_home,1-101613086,NULL,NULL,NULL,Hants,PO4 8PY,NULL,NULL,Portsmouth Day Opportunities,portsmouth-day-oppo,143,Minstead Trust,https://org.nourishcare.co.uk/minsteadtrust+portsmouth-day-oppo#,2019-06-11 08:50:46.4810000 +00:00,2022-07-08 12:21:10.9910000 +00:00,prod-694,Prod2,prod
1024,domiciliary_care,1-102643088,NULL,NULL,NULL,Gateshead,NE10 0DP,NULL,NULL,Marigold Avenue,marigold-avenue,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+marigold-avenue#,2020-03-16 15:31:15.2940000 +00:00,2020-03-20 13:33:13.6300000 +00:00,prod-1024,Prod2,prod
40912,NULL,NULL,NULL,NULL,NULL,NULL,LU1 2AF,NULL,NULL,Domicillary,domicillary,22938,Match Options Luton,https://org.nourishcare.co.uk/match-options-luton+domicillary#,2024-06-06 10:58:16.6850000 +00:00,2024-06-10 09:22:16.1950000 +00:00,prod-40912,Prod2,prod
11542,NULL,1-288930971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sandbox,sandbox,282,Phoenix Care & Support Services 24/7,https://org.nourishcare.co.uk/phoenix-care-support-services-24-7+sandbox#,2022-06-22 17:53:46.2240000 +00:00,2022-06-22 17:53:46.2240000 +00:00,prod-11542,Prod2,prod
43067,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,Hengrove Lodge,hengrove-lodge,24422,AbleCare Homes Ltd,https://org.nourishcare.co.uk/ablecare-homes-ltd+hengrove-lodge#,2024-07-05 09:51:46.3490000 +00:00,2024-07-05 09:51:46.3490000 +00:00,prod-43067,Prod2,prod
1128,domiciliary_care,NULL,NULL,NULL,Littleborough,"Littleborough ",OL15 8BH,NULL,NULL,Dhan Ramjuttun,dhan-ramjuttun,293,Littleborough Home for the Elderly,https://org.nourishcare.co.uk/littleborough-home-for-the-elderly+dhan-ramjuttun#,2020-04-24 15:29:56.3990000 +00:00,2022-04-22 14:40:38.5790000 +00:00,prod-1128,Prod2,prod
1394,domiciliary_care,1-102643088,NULL,NULL,County Durham,Stockton-on-Tees,TS19 8FR,NULL,NULL,Sycamore Way 10,sycamore-way,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+sycamore-way#,2020-08-10 14:22:25.5540000 +00:00,2020-08-10 15:27:12.9900000 +00:00,prod-1394,Prod2,prod
15270,NULL,NULL,NULL,NULL,West Yorkshire,"Bradford ",BD15 7BJ,NULL,NULL,Roxburgh Lodge,roxburgh-lodge,6173,Horizon Healthcare Homes,https://org.nourishcare.co.uk/horizon-healthcare-homes+roxburgh-lodge#,2022-10-05 18:43:12.9260000 +00:00,2023-11-01 12:17:54.6370000 +00:00,prod-15270,Prod2,prod
2202,domiciliary_care,1-102643088,NULL,NULL,Scotland,NULL,NULL,NULL,NULL,CIC Best Practise,cic-best-practise,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+cic-best-practise#,2020-11-22 13:35:09.7440000 +00:00,2022-11-29 18:20:15.3690000 +00:00,prod-2202,Prod2,prod
2204,domiciliary_care,1-102643088,NULL,NULL,Dorset,Bournemouth,BH8 8LS,NULL,NULL,Lukas Court 2,lukas-court-2,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+lukas-court-2#,2020-11-22 13:47:38.8170000 +00:00,2022-11-29 18:35:43.1200000 +00:00,prod-2204,Prod2,prod
2503,care_home,NULL,NULL,NULL,NULL,Clacton-on-Sea,CO15 2HP,NULL,NULL,Corner Lodge,corner-lodge,1058,Care Fulfillment Ltd,https://org.nourishcare.co.uk/care-fulfillment-ltd+corner-lodge#,2021-01-14 19:19:54.7480000 +00:00,2021-02-22 13:34:02.9330000 +00:00,prod-2503,Prod2,prod
2929,care_home,NULL,NULL,NULL,NULL,Northampton,NN5 5EF,NULL,NULL,HRS Care Ltd,hrs-care-ltd,1289,HRS Care Ltd,https://org.nourishcare.co.uk/hrs-care-ltd+hrs-care-ltd#,2021-03-02 08:16:24.8160000 +00:00,2021-03-23 13:28:49.9850000 +00:00,prod-2929,Prod2,prod
26754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PG – Debond,pg-debond,6239,Iris Care Group,https://org.nourishcare.co.uk/iris-care-group+pg-debond#,2023-11-13 11:54:02.7290000 +00:00,2023-11-13 11:54:02.7290000 +00:00,prod-26754,Prod2,prod
4515,care_home,1-102643088,NULL,NULL,Hertfordshire,Hertfordshire,AL8 7AQ4,NULL,NULL,Sewells,sewells,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+sewells#,2021-06-25 09:46:50.3740000 +00:00,2022-11-29 18:48:57.3600000 +00:00,prod-4515,Prod2,prod
5404,NULL,1-101613086,NULL,NULL,Portsmouth,Southsea,PO4 8PY,NULL,NULL,91 Shadwell Road,91-shadwell-road,143,Minstead Trust,https://org.nourishcare.co.uk/minsteadtrust+91-shadwell-road#,2021-09-06 19:23:00.0860000 +00:00,2022-07-08 12:49:58.3490000 +00:00,prod-5404,Prod2,prod
33720,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,OCS- Riverdale,ocs-riverdale,6239,Iris Care Group,https://org.nourishcare.co.uk/iris-care-group+ocs-riverdale#,2024-02-19 10:59:49.4980000 +00:00,2024-02-19 10:59:49.4980000 +00:00,prod-33720,Prod2,prod
47441,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,Holly Tree Lodge,holly-tree-lodge,27673,Mentaur Limited,https://org.nourishcare.co.uk/mentaur-limited+holly-tree-lodge#,2024-09-27 11:41:12.2850000 +00:00,2024-09-27 11:41:12.2850000 +00:00,prod-47441,Prod2,prod
9166,NULL,NULL,NULL,1,NULL,"South Shields South Tyneside ",NE34 6QU,1,NULL,Ben Stanners,ben-stanners,1916,Orbis Support,https://org.nourishcare.co.uk/orbis-support+ben-stanners#,2022-04-04 10:11:21.0080000 +00:00,2022-11-07 09:15:49.3880000 +00:00,prod-9166,Prod2,prod
9168,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,Chris Ridley,chris-ridley,1916,Orbis Support,https://org.nourishcare.co.uk/orbis-support+chris-ridley#,2022-04-04 10:16:23.9860000 +00:00,2022-04-04 10:16:23.9860000 +00:00,prod-9168,Prod2,prod
9957,NULL,NULL,"Capital House, 106 Meadrow, Godalming, Surrey, United Kingdom, GU7 3HY",NULL,Surrey,Godalming," GU7 3HY",NULL,NULL,St Catherine's Manor,st-catherine-s-manor,2345,CHD Living,https://org.nourishcare.co.uk/chd-living+st-catherine-s-manor#,2022-04-27 19:33:36.8770000 +00:00,2022-12-14 16:07:42.7130000 +00:00,prod-9957,Prod2,prod
21774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,S4C Oak,s4c-oak,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+s4c-oak#,2023-06-27 10:33:25.6250000 +00:00,2023-06-27 10:33:25.6250000 +00:00,prod-21774,Prod2,prod
47621,NULL,NULL,NULL,NULL,NULL,NULL,LE1 6RX,NULL,NULL,Arch Futures,arch-futures,27755,Arch Futures Ltd,https://org.nourishcare.co.uk/arch-futures-ltd+arch-futures#,2024-10-17 14:47:18.1330000 +00:00,2024-10-17 14:53:58.1430000 +00:00,prod-47621,Prod2,prod
47468,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,Radford Boulevard,radford-boulevard,15578,Safe Sanctuary Living Ltd,https://org.nourishcare.co.uk/safe-sanctuary-living-ltd+radford-boulevard#,2024-10-01 15:24:48.5130000 +00:00,2024-10-01 15:24:48.5130000 +00:00,prod-47468,Prod2,prod
38535,NULL,NULL,NULL,NULL,NULL,NULL,CM19 5QE,NULL,NULL,Ready Care Services,ready-care-services,21221,Ready Care Services,https://org.nourishcare.co.uk/ready-care-services+ready-care-services#,2024-05-02 14:47:55.7280000 +00:00,2024-05-15 09:51:05.9440000 +00:00,prod-38535,Prod2,prod
11528,NULL,NULL,NULL,3,CTLLCS,NULL,LE4 1DW,NULL,NULL,Leics The Riding,leics-the-riding,3236,Affinity,https://org.nourishcare.co.uk/affinity+leics-the-riding#,2022-06-22 09:53:57.3200000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11528,Prod2,prod
11838,NULL,NULL," Beech House, 28, 30 Wimborne Rd, Poole BH15 2BU",NULL,Poole,NULL,NULL,NULL,NULL,Tricuro Day Services,tricuro-day-services,98,Tricuro Limited,https://org.nourishcare.co.uk/tricuro-limited+tricuro-day-services#,2022-06-29 20:04:09.7630000 +00:00,2022-06-29 20:04:09.7630000 +00:00,prod-11838,Prod2,prod
15140,NULL,NULL,NULL,NULL,alsall,NULL,WS 1XS,NULL,NULL,"Lea Hall ",lea-hall,310,Dignus Healthcare,https://org.nourishcare.co.uk/dignus-healthcare+lea-hall#,2022-09-30 10:59:27.7460000 +00:00,2022-11-23 12:16:26.3690000 +00:00,prod-15140,Prod2,prod
15237,NULL,NULL,NULL,NULL,Lancashire,NULL,FY4 1SH,NULL,NULL,Princess Alexandra Home,princess-alexandra-home,6635,Princess Alexandra,https://org.nourishcare.co.uk/princess-alexandra+princess-alexandra-home#,2022-10-05 13:55:47.5560000 +00:00,2022-11-15 15:36:11.2110000 +00:00,prod-15237,Prod2,prod
17043,NULL,NULL,NULL,1,Kent,Gillingham,ME7 4RP,NULL,NULL,122B Trafalgar Street,122b-trafalgar-street,7658,Time 4 U Limited,https://org.nourishcare.co.uk/time-4-u-limited+122b-trafalgar-street#,2023-01-04 15:11:02.6440000 +00:00,2024-02-29 13:14:52.0140000 +00:00,prod-17043,Prod2,prod
661,care_home,1-101613086,1-188149707,NULL,Dorset,Wimborne,BH21 3SF,NULL,NULL,18 Ringwood Road,18-ringwood-road,143,Minstead Trust,https://org.nourishcare.co.uk/minsteadtrust+18-ringwood-road#,2019-04-30 13:01:53.7040000 +00:00,2024-03-28 11:02:17.4930000 +00:00,prod-661,Prod2,prod
15567,NULL,NULL,NULL,NULL,Shropshire,"Gobowen, Oswestry",SY11 3JA,NULL,NULL,Short Breaks,short-breaks,249,Derwen College,https://org.nourishcare.co.uk/derwencollege+short-breaks#,2022-10-19 08:23:19.7850000 +00:00,2022-10-24 16:08:55.5960000 +00:00,prod-15567,Prod2,prod
47518,NULL,NULL,NULL,NULL,NULL,NULL,BH19 1AR,NULL,NULL,carepurbeck - NC,carepurbeck-nc,27726,Care Purbeck,https://org.nourishcare.co.uk/care-purbeck+carepurbeck-nc#,2024-10-04 09:49:35.9910000 +00:00,2024-10-04 10:06:12.4720000 +00:00,prod-47518,Prod2,prod
17910,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,Bryn Awelon,bryn-awelon,300,Meddyg Care,https://org.nourishcare.co.uk/meddyg-care+bryn-awelon#,2023-02-09 10:51:57.9090000 +00:00,2023-04-05 10:16:03.0730000 +00:00,prod-17910,Prod2,prod
28767,NULL,1-102642859,NULL,16,North West England,NULL,NULL,NULL,NULL,Bramhall House,bramhall-house,68,Abbeyfield Living Society,https://org.nourishcare.co.uk/abbeyfield-living-society+bramhall-house#,2023-12-21 08:20:07.3940000 +00:00,2023-12-21 08:20:07.3940000 +00:00,prod-28767,Prod2,prod
33519,NULL,NULL,NULL,70,NULL,Bristol,BS14 8ET,NULL,NULL,Robinson House Care Home,robinson-house-care-home,17162,Brunelcare Group,https://org.nourishcare.co.uk/brunelcare-group+robinson-house-care-home#,2024-02-15 14:35:02.1400000 +00:00,2024-03-28 10:52:50.7240000 +00:00,prod-33519,Prod2,prod
